saleid|itemid|customerid|storeid|time|qty|pricerange
93351|13138|15737|90|73|36|1 
14582|8342|16678|16|34|11|1 
52515|6611|16719|92|76|5|1 
90155|6047|6765|53|28|50|2
56300|12057|13562|54|73|12|1 
35389|7799|8397|64|75|45|2
46512|12259|2147|68|73|17|1 
12333|9096|8397|35|70|19|1 
50048|9736|8397|81|73|41|4
65158|10732|12796|95|38|44|1 
1431|11629|16803|14|73|34|1 
42835|12829|4345|32|73|3|1 
23225|11380|14837|18|49|26|1 
86727|10839|13161|27|29|33|1 
30464|10514|8397|50|77|14|1 
8464|9385|6804|79|73|42|3
52909|11560|7416|92|73|26|2
43023|9593|15142|65|73|10|2
77584|10473|8397|8|31|24|1 
23321|9931|8397|61|73|39|1 
54471|9491|5746|36|95|16|1 
93051|13567|5746|36|73|45|1 
33538|8705|8397|43|73|9|3
3238|8175|17989|99|73|6|1 
35154|6441|12244|50|16|14|1 
87255|8425|5097|96|73|50|3
78253|6231|10549|9|66|28|1 
53965|9625|17367|33|73|44|1 
99696|10883|4973|62|92|2|2
74187|13690|7484|22|73|33|2
85584|8438|3392|100|63|32|1 
38359|10328|8397|10|57|2|5
47078|8171|14891|43|61|20|2
50269|8525|9454|5|73|10|1 
29725|6189|18135|22|73|21|2
71188|12967|8397|60|73|29|2
57793|11719|3382|61|73|8|1 
48445|13980|8397|9|70|16|1 
44681|5976|8397|1|10|48|4
19503|11125|9043|13|43|5|1 
32682|10423|1664|50|73|33|1 
6729|9474|9792|65|73|45|1 
1314|10757|17880|58|73|8|5
10119|11823|8397|89|1|4|1 
10409|7359|5746|4|92|48|4
7705|11495|6733|44|73|13|1 
86448|7022|2718|93|29|46|1 
8851|9969|8397|9|1|16|1 
78634|7812|18518|89|73|10|1 
28469|11469|5936|60|73|29|2
39034|9663|15438|91|95|30|2
79063|8477|7044|41|7|47|1 
78800|9788|8103|13|73|2|1 
90845|11302|1581|63|73|49|1 
61170|11833|1254|92|73|4|1 
36255|11028|12305|70|7|4|3
23732|8373|12869|70|70|42|1 
63610|10361|1328|10|73|46|1 
5936|10210|15182|40|73|37|4
77836|9237|3750|1|85|8|1 
70396|8588|4036|85|95|4|1 
99790|9289|13732|8|22|25|2
68392|13515|11376|25|75|25|4
72207|12730|13686|58|92|21|1 
79649|11849|11799|13|61|25|1 
7905|10259|15553|26|73|26|2
21222|13217|8397|25|73|9|1 
17860|11035|8397|33|73|42|1 
66851|6566|17119|52|73|15|1 
45791|8422|6766|34|13|41|4
37643|14703|8397|18|73|25|1 
68958|8578|3438|99|73|41|1 
77985|9748|4868|45|29|29|1 
74500|6909|9819|1|73|25|1 
13315|9622|178|9|73|24|1 
66114|10434|14608|94|36|49|2
22303|10611|8397|62|91|38|1 
55968|8903|8397|38|73|16|3
98231|11536|19459|18|70|2|1 
94712|9426|8397|44|81|29|1 
52390|13391|8397|34|96|29|5
64957|10154|8397|79|16|40|5
91123|10369|8340|51|62|30|1 
42329|9410|6369|59|73|7|2
8314|16546|9940|82|73|5|5
83848|9032|4476|26|1|22|3
37334|8392|18748|14|73|45|1 
12383|8268|14195|14|10|48|1 
17253|8731|16589|32|23|26|5
20266|10603|15173|92|73|9|1 
93061|8061|8397|55|85|38|4
27373|9734|8910|64|74|31|1 
34291|11171|13286|14|85|19|1 
17500|11540|5746|84|95|15|1 
24294|12391|19589|48|73|6|1 
74991|9892|2189|58|73|2|3
87594|8028|10013|86|73|19|1 
10338|8676|8397|67|58|10|3
57924|11688|5291|9|54|4|1 
31560|4778|5746|91|48|35|1 
32739|9619|17880|90|95|41|1 
77630|11177|6965|81|57|33|1 
61218|12846|17176|76|95|50|1 
40512|9742|8397|55|73|42|5
25750|7694|4973|45|78|25|2
7201|12166|1873|98|73|1|2
62891|8383|18241|67|5|38|1 
85758|13114|5746|41|73|49|1 
85646|7593|3426|83|41|41|1 
7673|8597|650|79|73|50|1 
29486|13784|8397|50|73|16|1 
71903|9546|8397|38|73|35|1 
24542|10492|9917|25|73|38|1 
17425|12771|10540|44|73|27|1 
941|12735|8397|58|73|17|5
3514|10239|6836|53|73|15|1 
20149|9048|8397|49|73|50|5
58404|13959|4361|41|34|23|2
53508|11108|8397|94|87|18|1 
27397|7162|8397|57|16|8|4
52272|8305|8397|31|92|28|4
22|11794|8397|65|73|12|4
90600|10486|8397|57|73|47|2
46795|6244|8397|56|32|15|1 
29513|7580|5746|47|73|9|1 
37254|8081|8397|79|73|10|2
64649|9625|7390|64|32|44|5
66556|8898|16868|8|73|49|1 
6450|9100|19561|39|16|46|1 
97365|12607|8397|57|73|38|5
44617|12285|14305|85|84|1|1 
99139|10447|5696|77|97|23|1 
40267|9398|8397|60|65|32|1 
55083|12947|2300|58|73|44|1 
61574|8330|16719|45|42|28|1 
67775|7322|6326|27|73|3|1 
91101|8953|7079|69|70|4|5
15891|8722|4355|30|73|31|1 
45339|11248|13219|7|95|16|1 
58929|8148|16719|58|73|28|1 
3575|19481|8397|51|65|17|1 
25484|12975|1889|70|73|16|1 
55761|9533|3777|24|53|49|1 
21004|9763|13900|15|40|31|1 
29614|5703|2026|55|73|10|1 
57278|10982|476|68|73|45|5
54029|11681|4577|33|73|16|1 
19089|11886|18415|100|42|50|1 
65311|10169|4973|21|85|16|1 
5022|8672|5746|34|36|14|1 
20290|11333|13452|9|73|43|5
9127|9032|5745|56|92|17|1 
57092|11254|8397|90|73|49|1 
29012|11060|4973|64|98|38|1 
13017|10884|19373|89|95|10|1 
89593|9396|4973|100|73|1|4
7009|9011|5746|91|16|33|5
13269|11599|6977|84|73|36|2
61593|15610|9991|16|73|39|2
84657|9939|4021|57|92|42|5
2321|7059|15606|60|73|2|4
49897|12068|4566|95|73|36|1 
18658|10661|5746|36|98|6|1 
4779|9549|8397|41|73|20|3
31980|8989|15066|31|73|6|1 
34822|11092|10856|23|90|12|1 
24517|7576|16945|37|51|42|3
10728|11907|5696|21|73|23|1 
68779|8031|18433|6|73|38|4
64248|8414|7941|29|73|31|3
9568|10540|10918|14|43|48|1 
58786|11778|13404|9|73|35|1 
26680|9699|8492|96|66|41|1 
78289|10838|15376|97|87|12|4
92795|10864|14689|16|73|25|1 
14277|9541|8397|65|16|3|1 
58016|9232|16350|41|73|36|5
57416|12569|14419|71|73|39|4
40948|10939|8397|94|73|13|1 
43217|11239|14677|39|31|23|1 
61931|10201|5746|9|12|49|1 
2075|9185|9299|29|73|32|1 
78973|778|7607|20|73|48|2
3962|11315|1664|60|60|3|1 
67880|13005|8397|43|63|25|4
41506|10115|17880|61|97|12|1 
16774|13491|17579|39|73|3|1 
60954|11899|5676|81|48|3|2
90939|7289|5746|9|73|47|1 
20650|8984|14476|48|73|10|5
33166|9906|8397|49|31|22|2
11857|8861|13766|94|73|50|1 
70617|6360|9455|59|73|14|1 
47482|11457|8397|81|95|47|1 
41159|12140|6291|90|73|29|1 
12092|11929|8397|33|73|44|1 
57836|8512|5746|58|73|30|1 
75628|10778|18823|20|43|21|1 
86889|8802|5746|66|73|25|5
30592|11822|4520|97|58|9|2
38434|10724|19181|88|73|42|2
76905|10681|8397|67|73|23|3
19964|11393|8397|12|73|39|2
46900|7622|8397|35|18|15|1 
74584|10472|16719|94|73|45|1 
22874|7610|18885|96|73|12|1 
52550|9366|7952|39|73|17|1 
56407|8456|8397|79|16|15|1 
97190|6501|4381|10|73|49|1 
53821|10246|8858|41|73|36|2
40213|9882|4315|58|92|23|1 
79367|7776|5746|36|4|10|3
64191|11033|8397|1|73|25|2
24474|11457|12653|29|73|12|1 
63140|11085|5277|78|95|7|1 
35092|10651|2227|90|73|48|1 
99097|6261|6780|54|41|21|3
97899|8531|12614|22|41|34|1 
46317|10455|11219|93|73|50|3
76896|11078|8322|30|73|43|1 
13516|10889|2043|87|32|10|4
80174|9788|15956|96|73|10|1 
25247|11983|10300|98|97|32|1 
27337|9492|15987|100|73|12|2
47399|6848|8397|40|73|4|1 
77168|11424|19305|85|73|32|1 
78448|11605|14183|87|73|33|1 
46962|9313|8397|27|73|36|4
51023|6588|1803|52|32|34|2
76664|11530|5746|70|73|49|5
81211|11183|16868|22|78|28|1 
29253|11264|7182|99|16|13|5
14456|9560|6169|10|73|20|1 
65395|8120|7013|57|29|42|1 
77909|8788|6885|91|63|35|1 
8614|9648|12239|81|16|8|1 
35964|8315|1552|69|73|36|4
73747|11378|11419|76|73|48|2
50063|12613|11225|4|73|3|1 
4971|11415|18806|25|22|38|1 
8168|8444|8397|96|73|1|5
300|9206|17162|11|73|32|1 
71892|8694|8397|43|73|8|1 
57138|12455|18135|40|43|39|1 
19230|11163|7024|4|22|4|1 
63699|13720|5809|34|100|8|1 
48136|9354|8397|22|29|13|4
22675|11774|17587|73|73|41|1 
37070|5577|6724|56|73|17|1 
55852|12625|4354|59|73|32|1 
3648|11469|9096|63|92|43|1 
58350|7315|3412|75|97|3|1 
28688|11174|16719|36|95|18|1 
42212|9364|5173|59|11|2|1 
73653|8651|8397|49|73|27|1 
38587|9403|8397|91|16|41|4
27996|7572|7716|34|73|12|1 
21649|7127|14048|79|73|42|1 
57828|10769|11502|73|43|49|1 
10968|7326|14222|87|97|7|1 
9222|13405|19760|98|73|27|5
73455|11500|15521|9|95|47|1 
65644|11752|1523|77|72|30|1 
70755|7199|7541|16|92|26|5
85596|10655|19305|98|16|34|1 
80718|10704|5936|46|73|3|1 
24054|13955|13279|66|32|1|1 
27698|18769|1053|98|73|45|3
66726|8203|16868|33|73|3|2
21498|10466|13347|44|30|34|1 
64970|13872|17430|70|61|32|4
30655|8294|1516|45|73|30|3
39025|8779|8397|2|41|40|5
8194|10133|14722|3|50|27|1 
18869|12573|18222|10|73|21|3
99519|6071|2489|75|73|10|1 
75523|9573|8617|65|73|38|1 
28524|15967|3726|85|30|6|1 
57007|10417|18496|22|73|29|5
26004|11604|8397|33|16|23|1 
64539|11242|13709|59|20|9|5
74995|11800|8397|76|52|31|1 
16243|7121|18078|23|70|19|1 
75404|9752|4578|89|73|30|5
89778|7685|3727|21|73|1|1 
79139|12053|19465|72|73|44|3
90800|7826|13799|81|73|43|1 
4081|9963|16868|41|92|15|1 
68271|15643|8397|40|35|1|2
27882|13407|16868|74|73|14|1 
17336|8283|5222|7|97|2|1 
30445|8203|8055|24|26|37|1 
49756|8509|1328|40|73|5|1 
28104|6712|16868|14|73|28|1 
70182|13105|9024|52|56|8|1 
13443|11357|5746|57|90|18|1 
56310|11206|10123|86|73|5|5
73895|11735|786|28|73|3|1 
80850|10993|15887|35|73|20|2
45179|11011|3160|86|73|45|1 
50769|9721|17176|81|61|47|4
13073|2848|876|9|73|2|1 
6900|11055|4798|63|73|40|1 
9465|12387|15472|21|73|34|1 
42438|11570|1878|14|73|41|1 
88704|8697|16421|86|79|34|4
65888|13938|18344|52|95|32|1 
88330|12297|6885|98|73|31|3
88562|13208|16719|78|73|17|2
85233|11889|8802|88|73|18|1 
47252|12490|12391|95|73|28|3
32336|8233|8397|24|73|35|1 
93252|10251|13957|23|73|19|4
98510|12066|2542|42|73|8|3
4083|6766|11419|86|73|12|1 
68265|6252|5746|92|73|4|1 
68004|8790|1528|73|85|43|1 
84888|9644|4391|78|41|35|1 
56745|10141|8397|47|29|19|1 
68088|11711|4288|14|73|14|1 
79026|12752|5746|84|16|31|1 
98020|10664|19083|83|73|19|1 
76330|9714|573|58|73|2|5
90451|8588|6779|49|82|11|1 
17074|11799|12073|39|15|21|1 
24415|9581|9425|80|9|5|1 
90669|9192|6202|88|85|3|2
32346|8965|12391|50|73|24|1 
42075|6914|7044|43|32|13|2
57418|9061|8397|4|95|11|4
92498|11452|14689|53|11|1|3
40433|9115|17699|58|95|32|1 
53711|8559|6087|5|16|21|1 
88445|6413|1539|19|73|38|1 
21401|9674|8397|44|73|25|1 
37300|13770|12166|95|42|9|1 
57524|9214|814|23|73|43|2
59365|8645|11890|57|91|8|1 
75290|10356|4290|67|73|42|5
9456|13879|13920|95|73|29|1 
34114|8295|8397|38|29|21|1 
80790|10329|8877|36|73|20|5
42673|9889|8397|8|78|31|4
2435|8393|8397|86|98|30|1 
30354|13766|3640|81|96|13|1 
19975|10239|17481|99|31|3|1 
86071|9165|5925|68|29|34|5
76308|8096|8397|66|73|8|2
26104|10502|4193|85|73|32|2
99416|8509|4658|37|73|20|1 
40061|8821|2790|96|73|8|1 
80506|11997|18546|37|73|25|2
43070|8607|8397|96|73|26|3
50972|7459|8397|8|15|14|1 
63056|10920|8397|55|73|42|1 
80923|10847|1746|97|73|8|1 
28611|8324|2481|10|73|27|5
59224|12384|8397|46|61|30|3
15434|6986|14174|43|73|22|1 
74300|11131|16095|13|73|37|1 
40806|10841|17880|26|73|21|1 
25858|11599|17880|5|92|9|1 
98692|9054|9571|93|73|12|1 
46126|10397|1552|80|19|48|4
74731|11507|10515|14|14|19|1 
60694|9944|3541|42|73|17|1 
37549|8891|9374|93|73|33|2
53098|13278|17989|23|90|35|1 
6970|9129|3412|48|89|30|2
65621|5379|7456|70|34|35|4
12467|8921|8397|83|73|16|1 
47806|10087|17880|20|73|2|1 
51399|9324|14908|94|73|8|1 
19584|7103|6202|52|73|12|4
43864|10904|5746|45|73|23|1 
75846|10454|8397|69|73|43|1 
59514|11630|12171|77|50|50|1 
58563|10942|6904|95|73|37|1 
82172|16722|8397|22|95|40|1 
69895|12394|5746|12|73|12|1 
94292|12725|3438|26|73|4|1 
47389|9676|8397|87|48|19|2
76036|8658|8397|87|41|27|1 
68194|6439|27|29|73|7|3
9573|13020|8397|92|96|13|2
75947|1004|4288|67|73|46|3
89651|13348|14317|81|73|9|5
71120|10700|1746|42|77|11|1 
39201|10875|19099|91|73|24|1 
24529|7220|9434|78|73|49|1 
11757|10957|8397|35|90|33|3
68840|8658|2481|82|50|22|1 
21480|11949|5696|63|79|42|5
86965|4229|7805|13|73|5|1 
10587|10663|8762|1|78|15|1 
48914|10389|17602|18|73|24|1 
62189|11793|12790|93|73|45|1 
39000|11321|18530|92|70|32|3
10218|7718|8397|26|11|2|1 
31897|11491|8397|19|73|33|3
67197|10874|8397|89|32|6|1 
46483|11560|8397|81|73|28|3
36990|11403|8397|33|30|43|4
2534|7532|5746|6|50|15|1 
71327|10406|15793|88|73|13|5
71981|8275|5746|24|50|33|5
31526|6629|9518|52|73|16|1 
85144|8012|8397|35|16|8|5
58203|12867|8397|1|12|39|1 
70068|9223|15260|88|73|24|5
60063|6876|8397|100|73|31|1 
47586|11763|12168|52|73|16|1 
68649|8549|395|17|68|28|1 
61934|12653|9235|1|97|39|1 
49231|8871|18908|98|25|43|3
86560|11146|19305|26|16|34|2
77113|18838|14520|54|73|12|3
89978|6825|8397|73|73|4|1 
63375|12328|2542|45|43|34|1 
4211|8050|8397|48|73|40|2
31577|10495|17334|20|73|26|1 
88351|10415|5135|20|4|22|5
96413|10955|6238|96|63|39|3
22085|8939|18999|86|73|18|1 
77370|9560|18573|48|94|26|1 
8266|6159|8397|29|97|15|1 
73663|9885|18495|24|73|19|1 
49959|9323|8397|27|73|32|1 
45093|12775|13161|31|73|27|1 
44084|9657|19958|86|73|43|1 
77712|9792|5696|28|73|32|1 
19649|12786|5746|75|73|9|1 
5019|11538|15115|8|73|26|1 
93019|11895|18690|12|79|26|1 
49605|10842|2295|52|73|31|1 
69478|3505|10476|30|73|35|1 
90610|13467|5746|47|73|26|1 
95526|6144|5746|66|73|34|3
28513|10873|5746|43|85|38|1 
54307|7261|12365|8|73|15|5
41609|6755|4879|98|73|15|1 
37457|11126|5435|79|73|48|1 
5158|8242|5746|96|87|28|1 
79975|8472|8397|7|16|48|1 
57885|10159|8397|42|73|33|1 
49264|11529|13559|98|73|7|2
56736|10108|13480|62|73|38|2
6311|10162|9762|15|73|3|1 
88282|6292|392|66|73|2|4
70161|10591|1542|25|73|37|2
74192|9792|7475|10|51|5|1 
27740|11505|10540|13|73|47|1 
30179|11046|5073|57|1|50|4
99824|16893|13001|97|92|28|1 
98154|10069|18715|6|33|24|4
30319|11326|4973|67|73|44|5
23584|11845|9331|21|73|46|1 
89170|12720|13908|84|48|24|1 
49067|9153|16868|10|73|15|2
14601|8417|10925|89|73|8|3
25860|10567|6698|79|73|41|1 
50459|12172|11342|58|73|43|1 
21891|11709|5746|23|16|35|1 
17558|9269|7403|98|33|41|4
26189|8055|17858|35|73|4|1 
38322|12595|3206|90|73|32|1 
24845|9332|18445|94|73|47|1 
90784|8142|10459|23|73|47|1 
1503|6250|6714|6|73|4|4
80586|12086|6001|56|18|13|5
14842|11877|17880|73|73|18|1 
34365|9481|17366|36|92|44|2
16086|8923|5746|83|16|41|4
99452|11975|934|49|43|3|1 
83479|9496|16347|1|73|40|2
35693|9913|18415|90|19|32|4
88350|4036|7475|60|83|28|1 
55013|8472|166|51|83|47|5
20382|10586|8397|1|73|19|1 
79086|11760|8397|68|85|11|1 
4609|10690|15901|42|73|11|1 
94267|11432|6154|71|73|5|1 
51372|11747|8397|87|73|3|1 
25338|6063|2481|5|73|36|2
40720|1313|2481|37|73|26|4
81127|11727|7176|64|73|29|5
33846|9756|4396|6|48|7|3
66352|12685|9867|94|41|42|2
19483|11661|17349|48|29|38|2
22492|9230|5713|73|73|33|1 
61050|9585|8397|89|73|9|2
19769|13492|8397|63|73|22|1 
92717|16711|19839|73|73|28|2
68695|2832|5746|25|92|18|4
96089|10084|8397|99|85|29|1 
71550|11967|9040|66|73|29|2
77395|8095|3602|100|73|35|1 
27112|11053|5746|67|33|10|1 
40106|10242|5746|93|73|42|1 
11186|11019|17880|82|16|13|3
28814|12364|4683|43|73|40|1 
70193|10336|18415|59|48|8|1 
55148|11781|4973|25|73|37|1 
98302|9130|17733|18|73|23|4
35572|10825|18917|13|73|25|1 
79424|12579|19445|28|95|40|2
98626|8001|7580|99|73|26|1 
41868|10169|8397|39|56|38|1 
5249|9335|8397|47|28|50|1 
1811|8039|8397|79|97|35|4
52977|10459|16610|98|73|32|2
55269|9290|19713|83|73|30|1 
44299|11796|19240|86|63|10|1 
99088|11712|14471|56|34|17|1 
37267|11485|5696|92|73|25|2
18366|11765|8397|54|80|22|1 
90753|9525|573|57|73|30|1 
48943|11118|10945|68|73|45|1 
77018|13391|13929|19|73|29|1 
4863|8185|15796|87|73|6|1 
26592|11157|15953|57|64|43|5
8117|9155|10219|92|97|17|1 
42498|9693|5746|49|16|18|4
25760|6067|4850|83|73|5|1 
92007|10671|16868|33|32|43|1 
11482|6487|5912|24|3|27|1 
26188|10284|10590|71|34|39|1 
23429|8483|12661|2|73|6|1 
50906|10404|8397|94|73|30|5
2689|10327|8397|38|73|20|4
5677|10609|279|65|92|43|1 
7063|9064|5972|79|16|41|5
75333|8147|1903|83|73|46|1 
20441|9546|2481|86|73|12|4
93388|11168|10702|41|95|6|1 
96481|8988|19186|62|73|29|1 
98332|8621|7590|61|95|1|1 
59692|11283|2997|86|73|50|1 
13980|11056|8397|11|73|13|1 
63571|7674|8397|87|73|18|1 
59758|9230|8397|92|73|38|3
60004|7636|9551|66|73|26|2
4534|9190|8397|78|7|36|1 
56349|11524|5329|11|73|4|1 
15219|10139|6202|35|92|2|1 
55919|9403|5746|97|73|20|1 
77126|10223|10909|77|73|11|5
71054|9962|14115|57|73|17|4
88598|13911|8397|37|73|50|3
33039|8936|15597|69|73|16|2
16876|8493|17162|77|95|18|1 
67870|12300|17880|53|73|17|1 
8485|6176|6885|18|41|31|5
49357|14065|4130|6|73|34|1 
55512|8725|5103|61|35|43|5
15783|6154|8108|39|73|43|1 
79722|8333|18463|84|73|7|1 
49599|9175|17176|85|73|42|1 
85720|9600|18415|76|73|49|1 
36169|17146|3437|27|73|28|1 
95942|6368|13410|81|73|35|1 
91721|11444|5696|95|90|19|1 
5777|7136|8802|39|98|6|2
77203|10702|8397|97|73|43|1 
5015|7216|8397|63|1|34|2
73902|11587|18415|58|87|31|1 
27262|10903|5746|5|73|4|2
50068|7453|5361|14|44|24|1 
76530|13201|8397|15|73|50|1 
34032|9487|2500|43|98|3|1 
29661|9369|13161|43|41|44|1 
1400|11416|2903|18|92|5|1 
69474|11705|8397|22|11|24|1 
24086|10707|18902|67|85|7|1 
60458|8428|17560|5|73|12|2
35945|10605|5746|90|73|16|2
59049|11885|11180|10|73|45|2
2444|13615|5746|68|73|17|1 
46806|9097|14329|18|73|11|3
52397|9582|3884|57|73|39|5
59165|10226|6202|43|35|50|1 
41535|14495|7118|98|73|5|1 
11581|13065|8397|26|83|48|1 
33105|8435|8397|87|92|30|1 
56181|8|16633|9|73|47|1 
4907|12666|18635|87|41|4|1 
41596|12775|1124|24|73|41|1 
81935|6682|8397|87|80|22|4
60349|8128|8397|51|73|2|1 
81250|10142|13955|11|92|14|1 
40129|10678|8397|25|16|37|1 
13153|11977|1206|50|73|50|3
48262|11952|8397|57|73|46|2
94019|7850|8397|63|32|34|1 
61741|7544|17622|15|64|15|1 
64037|10699|17685|36|73|21|5
27639|11645|8397|78|73|38|4
88716|11035|5534|25|1|50|1 
33527|8060|1702|15|73|9|1 
57281|14253|5802|58|95|11|1 
6782|12636|19730|84|73|4|1 
39959|9492|2840|53|82|7|1 
15543|9903|19295|33|73|48|4
68509|9800|9917|73|73|28|1 
56046|10595|13712|10|95|6|1 
42826|9887|17036|44|37|16|1 
32456|11472|17805|91|73|41|1 
46744|8944|8397|35|73|43|4
12184|9427|8397|64|52|40|1 
57315|7966|8397|76|32|13|2
6580|8387|17880|54|73|2|1 
93420|9570|2481|85|73|9|2
94163|18120|8397|52|73|5|5
41055|9900|2682|35|43|33|2
26200|10872|9121|3|3|4|2
61835|6852|5153|25|73|12|1 
12206|9894|8968|66|41|19|3
84596|10400|13756|1|73|24|2
30779|10189|17880|92|73|11|1 
27883|13762|11419|99|73|36|1 
80527|13107|11631|39|49|45|4
55068|11081|14329|51|30|41|1 
51774|9637|13316|61|1|33|1 
4706|7282|7730|49|73|49|1 
55464|13498|7919|60|68|30|2
66101|7622|16868|39|95|22|1 
55905|10817|15778|79|73|30|2
89243|10420|14624|64|33|25|2
43454|10274|17061|15|73|27|1 
42220|8715|17176|25|73|50|3
76145|10847|7572|98|94|27|2
28649|9136|14536|98|73|2|1 
4616|2854|15051|11|4|23|5
241|8444|12306|69|87|28|1 
6944|8690|2239|51|73|15|1 
16219|10028|14914|81|79|26|1 
10570|10619|8975|63|88|23|2
73572|10555|5746|91|73|34|1 
45473|10970|4392|31|70|29|1 
51990|13431|9082|74|73|49|1 
41406|11900|5696|26|73|38|3
37778|9925|8397|66|43|14|1 
47727|6075|8397|21|73|22|1 
78854|11364|5746|87|57|17|1 
39189|10130|16719|56|73|30|3
59130|10007|1062|71|18|9|5
9397|12628|17290|68|63|36|1 
59791|9019|8397|14|73|23|1 
13405|10439|10702|42|74|6|1 
41864|12356|14012|29|21|38|1 
99740|8947|5746|44|73|3|1 
80262|10122|8397|62|73|24|3
73819|8835|8397|93|73|28|2
9665|11830|14580|72|73|11|1 
59863|9586|19159|61|1|14|1 
25726|8369|1624|64|73|30|1 
5214|12643|2883|49|51|50|1 
2959|7648|12736|69|73|47|1 
99023|11857|17880|21|3|10|1 
67743|9483|1296|18|73|28|1 
82365|10702|4973|87|73|13|4
96486|10300|16607|70|73|24|1 
25185|15806|3283|37|92|27|1 
33190|8573|1926|3|73|5|1 
39445|11813|9597|95|16|50|1 
9401|10356|8397|37|73|7|1 
63180|8814|1972|4|79|14|1 
12575|19393|8094|97|63|28|1 
71032|11145|16868|22|16|28|1 
81052|1789|17880|32|13|19|4
34604|11694|8397|32|73|24|1 
21240|12827|8721|5|73|12|1 
71917|11723|10664|13|73|23|1 
48876|9595|3139|76|79|22|1 
64338|8419|8397|87|28|10|1 
8981|13524|8397|46|49|10|1 
43881|8036|1552|35|73|18|1 
3517|12643|14038|80|73|45|5
97452|9118|5696|55|1|7|1 
61473|10089|12465|4|91|13|1 
3546|13594|7760|53|73|20|3
41676|9086|5746|82|92|37|1 
98015|12965|14852|54|73|42|3
54403|9385|8397|68|73|28|2
50554|6722|8747|74|1|50|3
82911|7090|11225|79|19|24|1 
62451|10445|6326|42|73|22|1 
80629|11554|7013|36|73|42|2
95544|7412|3456|98|73|12|1 
43677|9580|7605|83|73|1|2
67217|6148|8397|19|73|18|2
28307|10344|8397|52|73|12|1 
53270|9649|17176|77|73|47|5
48920|10008|7612|79|58|34|3
43703|11299|1263|24|73|36|2
526|10440|8734|16|16|38|1 
22482|16538|14186|57|96|4|5
8492|9466|8397|22|73|6|1 
2920|9440|3945|73|73|11|4
13036|11693|5746|15|55|2|1 
94619|11762|16719|33|73|17|1 
9409|11398|9226|56|73|44|1 
83754|9923|6202|28|73|32|5
6142|13202|8148|90|73|21|1 
40783|9355|11106|100|73|17|1 
43267|9898|5696|91|73|32|1 
91240|11875|8397|72|79|48|1 
4934|10315|8397|21|57|37|2
91714|9005|11106|92|24|26|2
93256|10205|5746|52|85|25|2
57649|10285|2997|53|73|5|1 
2651|17873|1737|65|82|26|1 
97702|7705|10870|40|61|13|1 
2579|11023|9153|24|73|12|2
53263|11966|1873|29|92|20|2
69108|12857|14639|84|73|38|1 
49334|589|9379|18|32|24|1 
96597|11705|16566|86|73|28|1 
37343|8233|12909|3|73|39|5
8436|9495|8397|28|7|30|1 
79416|13486|8397|86|73|30|2
71734|11164|8397|58|41|26|2
51302|6861|13801|67|20|40|1 
28982|8308|8397|87|22|10|1 
64555|9223|8397|38|10|17|2
82607|11252|8397|72|73|48|1 
76077|12361|8802|54|41|49|2
63116|5002|2565|91|73|16|2
30157|9857|16853|20|73|12|1 
85486|7937|3295|42|65|37|1 
1134|9756|8210|74|73|19|1 
84746|15776|10355|56|7|18|2
55562|8345|8397|4|29|33|1 
66650|9440|5746|70|73|18|2
39413|8526|8397|56|68|22|5
91441|8239|19099|37|75|23|5
11239|13357|2708|42|73|24|3
15073|11637|9153|38|19|20|1 
9990|11043|3869|97|66|40|1 
37199|11956|2860|46|95|41|1 
72557|6905|5270|97|73|7|1 
56223|16667|8397|40|73|41|1 
45060|7622|8397|44|21|25|1 
7797|12349|8397|50|73|20|2
22280|13477|5912|81|73|28|1 
68402|11127|8397|4|13|47|1 
19756|12484|8397|23|28|38|1 
86876|9892|8397|36|73|42|3
85794|11529|9720|81|95|34|1 
87022|11789|7793|78|73|24|3
73561|8416|8397|77|79|48|1 
6926|9194|14689|64|2|1|3
491|7803|17468|34|73|11|1 
95461|7803|12844|58|73|29|1 
68633|9656|7428|82|73|39|1 
79017|10910|13927|27|73|36|2
38384|7707|289|77|27|23|1 
6084|13754|16387|17|73|40|2
83334|8303|14412|56|73|37|5
86705|9326|124|21|73|10|4
16671|9695|18262|34|70|25|1 
44038|7021|2470|64|73|2|3
98978|10077|7079|51|95|5|1 
42455|9444|17880|42|73|32|2
7212|9777|19305|62|36|45|1 
10535|10427|5746|90|13|7|3
64642|9381|5746|47|73|11|1 
85028|7778|2298|79|73|38|1 
40815|9251|17176|95|41|16|1 
98841|7403|5431|49|73|24|2
7938|9550|8397|56|73|18|1 
66442|9606|8397|61|73|22|1 
63179|10752|8397|34|73|46|3
56739|10697|1328|39|73|16|1 
50738|6365|7216|1|95|45|4
64765|6305|8397|63|83|35|1 
33579|10313|8397|27|65|26|1 
61173|11935|10084|50|92|17|2
16201|13928|16946|99|73|46|1 
44683|8403|12960|26|73|7|3
6745|6264|8397|27|33|31|1 
80865|11859|16719|73|73|12|1 
33762|11828|9502|52|74|46|1 
54140|13894|1175|28|44|34|2
57946|8039|15818|64|73|9|1 
76282|10362|17388|62|50|27|1 
831|11676|782|13|60|35|1 
78339|10351|12421|55|73|21|1 
82903|11188|18553|48|73|49|2
51443|10284|8397|87|73|49|1 
79686|9628|8397|79|43|41|1 
14027|8829|14837|70|73|10|1 
75718|8753|5746|37|72|21|1 
